 -95321.4052, 0.1872
 -95320.2551, 0.1884
 -95319.1051, 0.1896
 -95317.9550, 0.1908
 -95316.8050, 0.1920
 -95315.6549, 0.1932
 -95314.5048, 0.1944
 -95313.3548, 0.1956
 -95312.2047, 0.1968
 -95311.0546, 0.1980
 -95309.9046, 0.1992
 -95308.7545, 0.2004
 -95307.6044, 0.2016
 -95306.4544, 0.2028
 -95305.3043, 0.2040
 -95304.1543, 0.2052
 -95303.0042, 0.2064
 -95301.8541, 0.2076
 -95300.7041, 0.2088
 -95299.5540, 0.2100
 -95298.4039, 0.2112
 -95297.2539, 0.2124
 -95296.1038, 0.2136
 -95294.9537, 0.2148
 -95293.8037, 0.2160
 -95292.6536, 0.2172
 -95291.5036, 0.2185
 -95290.3535, 0.2197
 -95289.2034, 0.2209
 -95288.0534, 0.2221
 -95286.9033, 0.2233
 -95285.7532, 0.2245
 -95284.6032, 0.2257
 -95283.4531, 0.2269
 -95282.3030, 0.2282
 -95281.1530, 0.2294
 -95280.0029, 0.2306
 -95278.8528, 0.2318
 -95277.7028, 0.2330
 -95276.5527, 0.2342
 -95275.4027, 0.2355
 -95274.2526, 0.2367
 -95273.1025, 0.2379
 -95271.9525, 0.2391
 -95270.8024, 0.2403
 -95269.6523, 0.2416
 -95268.5023, 0.2428
 -95267.3522, 0.2440
 -95266.2021, 0.2452
 -95265.0521, 0.2465
 -95263.9020, 0.2477
 -95262.7520, 0.2489
 -95261.6019, 0.2501
 -95260.4518, 0.2514
 -95259.3018, 0.2526
 -95258.1517, 0.2538
 -95257.0016, 0.2550
 -95255.8516, 0.2563
 -95254.7015, 0.2575
 -95253.5514, 0.2587
 -95252.4014, 0.2600
 -95251.2513, 0.2612
 -95250.1013, 0.2624
 -95248.9512, 0.2637
 -95247.8011, 0.2649
 -95246.6511, 0.2661
 -95245.5010, 0.2674
 -95244.3509, 0.2686
 -95243.2009, 0.2698
 -95242.0508, 0.2711
 -95240.9007, 0.2723
 -95239.7507, 0.2736
 -95238.6006, 0.2748
 -95237.4505, 0.2760
 -95236.3005, 0.2773
 -95235.1504, 0.2785
 -95234.0004, 0.2798
 -95232.8503, 0.2810
 -95231.7002, 0.2822
 -95230.5502, 0.2835
 -95229.4001, 0.2847
 -95228.2500, 0.2860
 -95227.1000, 0.2872
 -95225.9499, 0.2885
 -95224.7998, 0.2897
 -95223.6498, 0.2909
 -95222.4997, 0.2922
 -95221.3497, 0.2934
 -95220.1996, 0.2947
 -95219.0495, 0.2959
 -95217.8995, 0.2972
 -95216.7494, 0.2984
 -95215.5993, 0.2997
 -95214.4493, 0.3009
 -95213.2992, 0.3022
 -95212.1491, 0.3034
 -95210.9991, 0.3047
 -95209.8490, 0.3059
 -95208.6989, 0.3072
 -95207.5489, 0.3084
 -95206.3988, 0.3097
 -95205.2488, 0.3110
 -95204.0987, 0.3122
 -95202.9486, 0.3135
 -95201.7986, 0.3147
 -95200.6485, 0.3160
 -95199.4984, 0.3172
 -95198.3484, 0.3185
 -95197.1983, 0.3198
 -95196.0482, 0.3210
 -95194.8982, 0.3223
 -95193.7481, 0.3235
 -95192.5981, 0.3248
 -95191.4480, 0.3261
 -95190.2979, 0.3273
 -95189.1479, 0.3286
 -95187.9978, 0.3299
 -95186.8477, 0.3311
 -95185.6977, 0.3324
 -95184.5476, 0.3336
 -95183.3975, 0.3349
 -95182.2475, 0.3362
 -95181.0974, 0.3374
 -95179.9474, 0.3387
 -95178.7973, 0.3400
 -95177.6472, 0.3412
 -95176.4972, 0.3425
 -95175.3471, 0.3438
 -95174.1970, 0.3451
 -95173.0470, 0.3463
 -95171.8969, 0.3476
 -95170.7468, 0.3489
 -95169.5968, 0.3501
 -95168.4467, 0.3514
 -95167.2966, 0.3527
 -95166.1466, 0.3540
 -95164.9965, 0.3552
 -95163.8465, 0.3565
 -95162.6964, 0.3578
 -95161.5463, 0.3591
 -95160.3963, 0.3603
 -95159.2462, 0.3616
 -95158.0961, 0.3629
 -95156.9461, 0.3642
 -95155.7960, 0.3654
 -95154.6459, 0.3667
 -95153.4959, 0.3680
 -95152.3458, 0.3693
 -95151.1958, 0.3706
 -95150.0457, 0.3718
 -95148.8956, 0.3731
 -95147.7456, 0.3744
 -95146.5955, 0.3757
 -95145.4454, 0.3770
 -95144.2954, 0.3783
 -95143.1453, 0.3795
 -95141.9952, 0.3808
 -95140.8452, 0.3821
 -95139.6951, 0.3834
 -95138.5450, 0.3847
 -95137.3950, 0.3860
 -95136.2449, 0.3872
 -95135.0949, 0.3885
 -95133.9448, 0.3898
 -95132.7947, 0.3911
 -95131.6447, 0.3924
 -95130.4946, 0.3937
 -95129.3445, 0.3950
 -95128.1945, 0.3963
 -95127.0444, 0.3976
 -95125.8943, 0.3989
 -95124.7443, 0.4001
 -95123.5942, 0.4014
 -95122.4442, 0.4027
 -95121.2941, 0.4040
 -95120.1440, 0.4053
 -95118.9940, 0.4066
 -95117.8439, 0.4079
 -95116.6938, 0.4092
 -95115.5438, 0.4105
 -95114.3937, 0.4118
 -95113.2436, 0.4131
 -95112.0936, 0.4144
 -95110.9435, 0.4157
 -95109.7935, 0.4170
 -95108.6434, 0.4183
 -95107.4933, 0.4196
 -95106.3433, 0.4209
 -95105.1932, 0.4222
 -95104.0431, 0.4235
 -95102.8931, 0.4248
 -95101.7430, 0.4261
 -95100.5929, 0.4274
 -95099.4429, 0.4287
 -95098.2928, 0.4300
 -95097.1427, 0.4313
 -95095.9927, 0.4326
 -95094.8426, 0.4339
 -95093.6926, 0.4352
 -95092.5425, 0.4365
 -95091.3924, 0.4378
 -95090.2424, 0.4391
 -95089.0923, 0.4404
 -95087.9422, 0.4417
 -95086.7922, 0.4430
 -95085.6421, 0.4443
 -95084.4920, 0.4456
 -95083.3420, 0.4469
 -95082.1919, 0.4483
 -95081.0419, 0.4496
 -95079.8918, 0.4509
 -95078.7417, 0.4522
 -95077.5917, 0.4535
 -95076.4416, 0.4548
 -95075.2915, 0.4561
 -95074.1415, 0.4574
 -95072.9914, 0.4587
 -95071.8413, 0.4600
 -95070.6913, 0.4614
 -95069.5412, 0.4627
 -95068.3911, 0.4640
 -95067.2411, 0.4653
 -95066.0910, 0.4666
 -95064.9410, 0.4679
 -95063.7909, 0.4692
 -95062.6408, 0.4706
 -95061.4908, 0.4719
 -95060.3407, 0.4732
 -95059.1906, 0.4745
 -95058.0406, 0.4758
 -95056.8905, 0.4771
 -95055.7404, 0.4785
 -95054.5904, 0.4798
 -95053.4403, 0.4811
 -95052.2903, 0.4824
 -95051.1402, 0.4837
 -95049.9901, 0.4851
 -95048.8401, 0.4864
 -95047.6900, 0.4877
 -95046.5399, 0.4890
 -95045.3899, 0.4903
 -95044.2398, 0.4917
 -95043.0897, 0.4930
 -95041.9397, 0.4943
 -95040.7896, 0.4956
 -95039.6396, 0.4970
 -95038.4895, 0.4983
 -95037.3394, 0.4996
 -95036.1894, 0.5009
 -95035.0393, 0.5022
 -95033.8892, 0.5036
 -95032.7392, 0.5049
 -95031.5891, 0.5062
 -95030.4390, 0.5076
 -95029.2890, 0.5089
 -95028.1389, 0.5102
 -95026.9888, 0.5115
 -95025.8388, 0.5129
 -95024.6887, 0.5142
 -95023.5387, 0.5155
 -95022.3886, 0.5169
 -95021.2385, 0.5182
 -95020.0885, 0.5195
 -95018.9384, 0.5208
 -95017.7883, 0.5222
 -95016.6383, 0.5235
 -95015.4882, 0.5248
 -95014.3381, 0.5262
 -95013.1881, 0.5275
 -95012.0380, 0.5288
 -95010.8880, 0.5302
 -95009.7379, 0.5315
 -95008.5878, 0.5328
 -95007.4378, 0.5342
 -95006.2877, 0.5355
 -95005.1376, 0.5368
 -95003.9876, 0.5382
 -95002.8375, 0.5395
 -95001.6874, 0.5408
 -95000.5374, 0.5422
 -94999.3873, 0.5435
 -94998.2372, 0.5448
 -94997.0872, 0.5462
 -94995.9371, 0.5475
 -94994.7871, 0.5489
 -94993.6370, 0.5502
 -94992.4869, 0.5515
 -94991.3369, 0.5529
 -94990.1868, 0.5542
 -94989.0367, 0.5556
 -94987.8867, 0.5569
 -94986.7366, 0.5582
 -94985.5865, 0.5596
 -94984.4365, 0.5609
 -94983.2864, 0.5623
 -94982.1364, 0.5636
 -94980.9863, 0.5649
 -94979.8362, 0.5663
 -94978.6862, 0.5676
 -94977.5361, 0.5690
 -94976.3860, 0.5703
 -94975.2360, 0.5717
 -94974.0859, 0.5730
 -94972.9358, 0.5743
 -94971.7858, 0.5757
 -94970.6357, 0.5770
 -94969.4857, 0.5784
 -94968.3356, 0.5797
 -94967.1855, 0.5811
 -94966.0355, 0.5824
 -94964.8854, 0.5838
 -94963.7353, 0.5851
 -94962.5853, 0.5865
 -94961.4352, 0.5878
 -94960.2851, 0.5892
 -94959.1351, 0.5905
 -94957.9850, 0.5919
 -94956.8349, 0.5932
 -94955.6849, 0.5945
 -94954.5348, 0.5959
 -94953.3848, 0.5972
 -94952.2347, 0.5986
 -94951.0846, 0.5999
 -94949.9346, 0.6013
 -94948.7845, 0.6026
 -94947.6344, 0.6040
 -94946.4844, 0.6054
 -94945.3343, 0.6067
 -94944.1842, 0.6081
